atraso,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,clasif_sbs,nivel_educ,vivienda_ALQUILADA,vivienda_FAMILIAR,vivienda_PROPIA
0,43,4874,15.0,12,2500.0,913.11,637.46,197,0,2,False,True,False
3,55,5574,55.0,12,2500.0,4818.07,7750.85,211,0,2,False,True,False
0,41,9684,44.0,7,9520.0,14218.41,0.0,224,0,3,False,False,True
0,30,5056,21.0,12,2208.0,756.0,1043.14,211,1,2,False,False,True
2,44,13183,37.0,12,1451.0,1245.06,2269.58,188,0,3,False,True,False
0,38,5117,40.0,12,6935.0,9043.89,3668.67,177,1,3,True,False,False
2,35,7186,32.40158319378901,10,1400.0,9366.44,7129.56,191,1,2,False,False,True
0,25,4660,26.0,12,1200.0,1800.0,403.91,188,0,2,False,True,False
0,30,6059,32.40158319378901,12,4061.0,29254.29,0.0,223,2,2,False,False,True
2,29,5148,32.40158319378901,12,866.39,1885.0,4191.06,183,2,3,False,True,False
0,65,6090,32.40158319378901,12,2100.0,11987.241038228825,0.0,230,0,1,False,True,False
9,31,4113,15.0,1,5500.0,7773.53,0.0,214,1,3,False,True,False
0,43,6335,32.40158319378901,0,123.7,16800.0,1577.99,172,0,0,False,False,True
0,60,5666,19.0,12,3200.0,11987.241038228825,0.0,230,0,2,False,False,True
2,40,5087,32.40158319378901,12,1500.0,11987.241038228825,385.85,194,0,2,False,False,True
0,37,5666,22.0,12,1600.0,3371.61,0.0,190,1,3,False,True,False
0,29,3840,16.0,12,2300.0,5070.0,1852.24,211,0,2,False,False,True
2,32,5360,32.40158319378901,12,1300.0,11987.241038228825,1638.17,175,0,2,False,True,False
31,32,3626,32.40158319378901,12,1500.0,6820.75,885.84,185,2,3,False,True,False
0,37,6456,10.0,10,2100.0,9050.0,3283.83,213,0,2,False,True,False
2,27,6670,63.0,12,4389.0,5307.75,0.0,186,3,2,False,True,False
23,46,5786,65.0,12,3700.0,8164.4,778.02,205,4,3,False,True,False
2,32,4873,32.40158319378901,12,2000.74,19244.14,4245.13,180,0,2,False,True,False
0,38,6609,32.40158319378901,12,1100.0,11987.241038228825,6386.31,196,0,2,False,False,True
0,30,4448,32.40158319378901,10,4500.0,4189.41,0.0,219,1,3,False,False,True
0,28,4233,20.0,12,2600.0,7395.0,230.5,206,0,3,False,False,True
0,27,3589,32.40158319378901,12,7230.88,11987.241038228825,22391.02,186,0,2,False,True,False
11,32,4052,32.40158319378901,3,6800.0,15134.6,0.0,200,1,3,False,True,False
0,30,4264,32.0,12,1916.59,3840.45,6021.31,200,2,3,False,True,False
0,23,5148,46.0,12,2800.0,6319.67,7910.63,209,0,3,False,True,False
0,34,4721,32.40158319378901,12,2800.0,13026.16,5478.88,194,1,2,False,True,False
4,29,4843,32.40158319378901,12,1600.0,2500.0,1196.11,180,0,2,False,True,False
0,49,3717,32.40158319378901,12,1010.42,4487.62,1216.77,199,0,2,False,False,True
0,29,4751,22.0,12,5384.0,868.6,2000.0,192,0,2,False,True,False
8,29,4874,54.0,12,2100.0,10991.84,0.0,214,0,3,False,True,False
32,32,6304,32.40158319378901,0,4000.0,10290.7,57094.38,194,1,3,False,True,False
2,34,6425,13.0,12,1113.58,11987.241038228825,2922.89,206,0,0,False,False,True
0,49,5360,32.40158319378901,12,2184.26,3250.0,1172.95,235,0,2,False,True,False
2,32,4002,32.40158319378901,12,482.96,1915.74,0.0,207,1,3,False,False,True
55,27,4598,31.0,12,5000.0,47.4,64.59,203,0,2,False,True,False
0,35,8192,32.40158319378901,12,9052.8,11987.241038228825,0.0,194,1,2,False,True,False
2,51,9012,89.0,0,6500.0,999.5,9302.35,224,0,3,False,False,True
0,26,5421,11.0,12,2425.95,189.28,140.69,199,0,3,False,True,False
2,29,6031,32.40158319378901,12,1800.0,3805.45,0.0,199,2,2,False,False,True
24,28,3779,23.0,3,3885.0,20289.07,1194.38,174,0,3,False,True,False
2,41,5046,32.40158319378901,12,2497.3,11850.94,1012.62,180,0,2,False,True,False
24,39,4255,12.0,12,769.27,2580.65,4431.6,197,0,3,False,True,False
0,52,12726,86.0,4,2100.0,30481.64,20.88,224,0,3,False,False,True
0,25,4233,32.40158319378901,7,3000.0,11987.241038228825,0.0,206,0,3,False,True,False
0,32,3635,5.0,12,1124.85,1600.0,1728.57,194,0,2,False,True,False
24,63,5605,32.40158319378901,12,1500.0,18628.1,0.0,196,1,2,False,True,False
0,41,4175,32.40158319378901,12,1800.0,11987.241038228825,2257.18,205,0,3,False,False,True
0,33,8922,86.0,12,7195.55,29252.26,310.55,196,0,3,False,True,False
0,22,4570,34.0,11,800.0,3917.57,0.0,178,0,3,False,True,False
23,28,4113,37.0,12,800.0,10690.79,65.81,173,1,0,False,True,False
28,23,3809,32.40158319378901,12,2800.0,11987.241038228825,2049.88,190,1,3,False,True,False
0,26,4629,10.0,12,1141.88,1470.0,1097.1,196,0,3,False,False,True
0,25,3895,7.0,12,915.4,1700.0,4317.68,188,0,2,False,True,False
0,30,5544,27.0,0,4080.0,1935.07,0.0,199,0,3,False,True,False
0,58,12484,91.0,3,3749.0,1710.15,2479.23,199,0,3,False,True,False
0,26,4660,9.0,12,7528.0,11987.241038228825,25.6,194,0,3,False,True,False
0,46,3461,32.40158319378901,6,8300.0,11987.241038228825,0.0,212,0,3,False,True,False
0,32,6456,20.0,12,2100.0,537.42,179.19,172,0,2,False,True,False
0,27,4964,40.0,12,3550.0,2680.0,0.0,208,0,3,False,True,False
1,30,4264,32.40158319378901,12,7185.04,11987.241038228825,4577.83,200,0,3,False,True,False
0,59,11965,32.40158319378901,12,1100.0,11987.241038228825,159.16,192,0,2,False,True,False
2,47,6031,32.40158319378901,7,14000.0,37182.0,0.0,200,0,3,False,True,False
21,29,5270,54.0,12,2000.0,4022.5,0.0,187,1,3,False,True,False
0,25,4417,22.0,12,6450.0,3900.0,12732.09,194,0,3,False,True,False
1,36,4570,32.40158319378901,12,595.94,5001.33,1445.01,177,0,2,False,True,False
3,46,5878,32.40158319378901,9,6600.0,11515.0,19938.39,219,2,3,False,True,False
1,28,3359,32.40158319378901,12,1412.49,7902.02,0.0,199,4,2,False,True,False
0,35,3868,32.40158319378901,12,2950.0,11987.241038228825,2552.44,195,0,3,False,True,False
0,25,4874,3.0,12,2500.0,11987.241038228825,2346.29,194,0,3,False,True,False
0,32,4721,32.40158319378901,12,2850.0,1008.08,0.0,192,1,2,False,True,False
7,35,5056,60.0,12,3600.0,4883.28,2292.39,188,1,3,False,True,False
0,27,4721,11.0,12,4180.0,824.02,177.65,219,0,3,False,True,False
0,22,4904,41.0,12,1400.0,8315.8,8870.82,175,0,3,False,True,False
0,31,5513,32.40158319378901,12,2000.0,4025.58,0.0,215,1,3,False,True,False
0,36,6913,32.40158319378901,12,2120.0,11987.241038228825,3936.39,213,0,2,False,False,True
0,31,4904,9.0,12,2300.0,9449.9,4002.08,200,1,3,False,True,False
0,29,4690,61.0,12,2500.0,2984.22,4670.78,200,4,3,False,True,False
0,31,4874,99.0,12,27718.0,49994.16,1647.89,219,1,3,False,False,True
2,40,6000,59.0,0,27214.0,121543.4,0.0,218,1,3,False,False,True
11,39,4448,36.0,12,2200.0,506.23,9282.62,192,1,2,False,True,False
21,32,5560,45.0,12,2721.47,11987.241038228825,7771.35,211,2,2,False,False,True
0,24,4264,16.0,12,2800.0,4600.0,6195.27,181,0,3,False,True,False
24,48,5391,46.0,12,5953.0,21912.44,2527.25,212,0,3,False,False,True
0,39,10900,65.0,7,2693.13,7129.24,1080.15,202,1,3,False,True,False
0,24,4721,31.0,12,2100.0,3183.36,1402.58,200,0,3,False,True,False
0,39,3656,7.0,12,1070.83,500.0,3737.65,177,0,2,False,True,False
25,32,4386,40.0,12,1173.6,8936.11,0.0,177,1,2,False,True,False
0,41,4904,32.40158319378901,12,1500.0,11987.241038228825,0.0,190,0,3,False,True,False
0,32,5725,37.0,12,5203.0,7985.34,2274.51,223,1,3,False,False,True
0,32,4200,32.40158319378901,12,2901.19,11987.241038228825,0.0,213,0,1,False,True,False
0,37,4205,32.40158319378901,12,3500.0,11987.241038228825,0.0,202,0,3,False,True,False
0,37,4205,32.40158319378901,12,3500.0,11987.241038228825,0.0,202,0,3,False,True,False
1,40,3991,12.0,12,1250.0,500.0,3198.66,180,0,2,False,True,False
2,35,6731,51.0,12,2000.0,11987.241038228825,0.0,207,0,3,False,True,False
0,54,7520,83.0,12,10046.0,30740.74,3817.64,218,1,3,False,False,True
51,40,6243,55.0,12,2500.0,2630.99,0.0,197,2,2,False,True,False
51,40,6243,55.0,12,2500.0,2630.99,0.0,197,2,2,False,True,False
0,29,4570,27.0,12,3500.0,15534.18,1569.26,238,1,3,False,False,True
0,31,6731,32.40158319378901,12,1554.85,4812.0,1111.07,177,0,2,False,True,False
0,34,8162,43.0,12,1391.4,3000.0,1941.97,198,0,2,False,False,True
0,45,3987,32.40158319378901,12,763.55,11987.241038228825,2708.81,231,0,3,False,False,True
5,29,4233,37.0,12,2400.0,10.69,2994.27,214,1,3,False,True,False
2,31,4751,32.40158319378901,12,4500.0,11987.241038228825,1342.65,212,0,3,False,True,False
0,55,4251,32.40158319378901,12,2372.72,11987.241038228825,5841.2,197,0,2,True,False,False
2,27,5909,20.0,12,2561.45,5754.89,0.0,187,2,3,False,True,False
0,46,4083,22.0,12,15600.0,2119.54,7216.9,236,0,3,False,False,True
0,24,6456,19.0,12,2100.0,2260.0,629.66,206,0,2,False,True,False
0,30,4629,36.0,12,3337.2,7700.0,951.32,233,0,3,False,False,True
0,40,3352,32.40158319378901,12,2005.0,12280.0,1275.34,181,1,3,False,True,False
0,25,4509,32.40158319378901,12,5200.0,1465.81,0.0,194,1,3,False,True,False
0,45,3527,10.0,12,858.88,500.0,4155.88,180,0,2,False,True,False
0,46,4874,9.0,12,1700.0,11987.241038228825,1726.0,185,0,2,False,True,False
0,48,6456,90.0,12,30000.0,121543.4,10073.78,197,0,1,False,True,False
1,63,10108,32.40158319378901,12,30000.0,11987.241038228825,0.0,213,0,2,False,False,True
0,27,4417,17.0,12,2100.0,2200.0,4021.78,207,0,3,False,False,True
8,62,6334,32.40158319378901,12,7485.57,11987.241038228825,0.0,204,0,2,False,True,False
0,47,4281,32.40158319378901,12,1280.0,10088.0,1630.56,160,1,2,False,True,False
2,34,4223,8.0,12,2888.87,1656.0,5209.56,213,0,2,False,True,False
1,24,3857,32.40158319378901,12,2055.37,750.0,3298.76,173,0,2,False,True,False
2,31,5452,32.40158319378901,12,2200.0,3146.75,8616.62,195,0,3,False,True,False
0,51,4375,13.0,12,1072.25,2750.0,3541.68,180,0,2,False,True,False
0,30,5939,45.0,12,3500.0,2330.55,1446.41,200,0,3,False,True,False
0,32,5421,29.0,12,4000.0,1565.31,16.38,214,0,3,False,True,False
1,43,3930,24.0,12,1288.39,2900.0,4819.81,201,0,2,False,False,True
0,35,4509,37.0,12,9650.0,950.34,3847.54,221,0,3,False,True,False
1,34,4995,74.0,12,4700.0,2658.33,733.94,214,1,3,False,False,True
2,28,5402,29.0,12,1893.27,6009.04,70.16,199,2,2,False,False,True
26,25,4598,17.0,12,2900.0,2965.27,1732.34,213,0,3,False,True,False
2,43,5939,32.40158319378901,12,2000.0,772.12,2056.79,193,3,3,False,True,False
27,32,5666,26.0,12,4238.25,14972.06,4835.81,230,1,2,False,False,True
0,53,5270,97.0,12,3000.0,1095.2,0.0,193,1,3,False,True,False
2,54,4813,32.40158319378901,12,1558.02,11987.241038228825,0.0,201,0,2,False,False,True
0,38,4478,29.0,12,13400.0,26100.0,0.0,195,0,3,False,True,False
24,28,7461,28.0,12,4107.72,3972.78,474.55,194,0,3,False,True,False
4,25,4629,55.0,12,2100.0,4000.0,9408.58,195,3,3,False,True,False
0,41,7339,23.0,12,1500.0,507.52,2828.0,187,0,2,False,True,False
2,29,4428,32.40158319378901,12,1179.94,11987.241038228825,0.0,175,0,2,False,True,False
0,57,4782,24.0,12,1500.0,11987.241038228825,1164.75,204,0,3,False,True,False
1,28,4174,28.0,12,1760.0,16203.11,6143.87,207,0,3,False,True,False
0,39,5482,80.0,12,12300.0,786.74,73.39,215,0,0,False,False,True
2,33,6365,32.40158319378901,12,2700.0,11987.241038228825,10316.96,211,0,2,False,False,True
21,56,14917,108.0,6,22505.0,121543.4,57094.38,226,1,3,False,True,False
0,34,3899,32.40158319378901,12,1550.0,770.0,1108.58,191,0,2,False,False,True
0,32,3779,1.0,12,3800.0,2000.0,19727.9,212,0,3,False,True,False
0,32,7735,32.40158319378901,12,2500.0,3963.74,3604.02,183,1,2,False,True,False
0,31,6000,31.0,12,3500.0,2042.95,0.0,185,1,2,False,True,False
0,46,12514,41.0,12,2800.0,22039.1,4172.47,209,0,2,False,False,True
1,38,7278,81.0,12,8500.0,706.06,0.0,195,0,3,False,False,True
2,32,4858,32.40158319378901,12,2058.82,11987.241038228825,9298.31,188,0,3,False,True,False
2,49,12849,60.0,12,2250.0,590.91,1764.68,200,0,3,False,True,False
0,31,4386,12.0,12,5396.35,4812.59,642.29,226,0,3,False,False,True
0,48,5179,16.0,12,1366.0,11987.241038228825,6110.724308390023,203,0,3,False,False,True
0,32,3640,32.40158319378901,12,915.94,11987.241038228825,9836.18,195,0,3,False,True,False
0,48,6059,21.0,12,3800.0,6344.87,4629.86,200,0,3,False,True,False
0,36,5026,43.0,12,763.29,5257.86,1731.12,175,0,2,False,True,False
8,27,4874,7.0,12,1500.0,9376.11,2196.33,174,0,3,False,True,False
0,52,5786,38.0,12,8500.0,70410.0,1727.27,216,0,2,False,True,False
0,44,6456,92.0,12,19100.0,501.18,6110.724308390023,233,2,2,False,False,True
3,34,5939,32.40158319378901,0,8500.0,83005.0,6110.724308390023,182,0,3,False,True,False
0,39,9409,81.0,12,12500.0,1176.51,249.07,168,0,2,False,True,False
0,24,4205,16.0,12,800.0,2028.36,717.79,192,0,3,False,True,False
6,34,7400,93.0,12,3250.0,2866.58,105.2,195,1,3,False,True,False
0,35,7339,71.0,9,7200.0,45989.08,27695.3,216,0,3,False,True,False
0,25,6090,30.0,12,975.3,14037.04,493.89,170,0,3,False,True,False
0,28,4935,30.0,12,2500.0,10480.0,884.91,195,0,3,False,True,False
0,24,4386,14.0,12,2446.21,11987.241038228825,6110.724308390023,180,0,2,False,True,False
0,48,6182,32.40158319378901,12,2500.0,13938.13,6110.724308390023,197,0,2,False,True,False
0,52,3377,25.0,10,1211.88,2780.0,11243.52,199,0,2,False,False,True
0,33,3779,10.0,12,2800.0,14304.04,2477.97,212,0,3,False,True,False
0,27,4751,35.0,12,3800.0,5520.0,1051.87,192,3,2,False,True,False
28,37,3868,49.0,11,23555.0,33750.0,6454.08,177,1,3,False,True,False
6,37,7431,89.0,12,5444.0,11956.19,6110.724308390023,221,1,3,False,False,True
0,36,3290,32.40158319378901,12,3955.98,11987.241038228825,2518.98,194,0,2,False,True,False
1,33,4721,32.40158319378901,12,1800.0,5134.69,6110.724308390023,200,0,3,False,False,True
28,37,5056,25.0,11,2600.0,5045.0,10604.44,194,1,2,False,True,False
0,49,6151,41.0,12,3500.0,7603.41,1391.03,216,0,2,False,False,True
0,30,4310,32.40158319378901,12,4490.86,11987.241038228825,6110.724308390023,219,0,3,False,True,False
0,35,5817,45.0,12,1415.0,9752.63,914.9,182,1,3,False,True,False
31,27,5329,55.0,12,1757.0,9286.97,2216.57,202,2,3,False,True,False
0,33,7796,32.40158319378901,12,1200.0,11987.241038228825,4690.8,169,0,3,False,True,False
0,50,5878,35.0,12,2500.0,11987.241038228825,6110.724308390023,212,0,3,False,True,False
0,25,3708,10.0,12,706.82,2200.0,259.38,196,0,3,False,True,False
28,32,6031,30.0,12,5254.0,4365.67,946.59,214,1,3,False,False,True
0,31,4356,16.0,12,1500.0,3330.0,6110.724308390023,187,0,2,False,True,False
0,35,4264,66.0,12,8000.0,42147.6,4295.07,221,1,3,False,False,True
2,55,5635,121.0,12,10000.0,20000.0,40180.78,200,4,3,False,False,True
2,24,4113,32.40158319378901,12,2700.0,4600.0,14092.07,193,0,3,False,True,False
2,39,4509,116.0,12,10000.0,64674.15,57094.38,235,1,3,False,False,True
0,48,4113,32.40158319378901,12,1400.0,600.0,3127.15,170,0,3,False,True,False
0,51,8496,32.40158319378901,12,1686.55,11987.241038228825,4353.97,204,0,2,False,False,True
0,47,6456,79.0,12,16750.0,68804.29,14033.29,196,0,0,False,False,True
0,35,6609,34.0,12,1300.0,9082.47,2830.17,177,1,2,False,True,False
2,27,5345,32.40158319378901,12,1322.93,11987.241038228825,3135.28,193,0,3,False,False,True
0,37,5056,63.0,12,23600.0,35908.36,6110.724308390023,216,1,3,False,False,True
0,37,7826,59.0,12,2600.0,8800.04,6110.724308390023,194,1,2,False,True,False
0,36,5544,78.0,12,13500.0,5953.39,1118.52,214,0,3,False,True,False
0,27,4214,16.0,12,1071.72,3700.0,6110.724308390023,188,0,2,False,True,False
0,30,4904,47.0,12,2700.0,3968.54,1145.45,238,0,3,False,False,True
0,48,8739,67.0,12,1643.62,11987.241038228825,1925.52,185,0,2,False,True,False
0,32,4629,36.0,12,2200.0,13113.6,19948.21,233,0,3,False,False,True
0,28,3991,29.0,12,2000.0,19726.0,4311.29,202,1,3,False,True,False
1,31,4629,10.0,12,937.67,2200.0,3384.88,175,0,2,False,True,False
7,46,6548,113.0,12,30000.0,16000.0,57094.38,205,0,3,False,True,False
18,56,5301,32.40158319378901,12,2800.0,3955.72,6110.724308390023,212,1,3,False,True,False
0,33,4174,41.0,12,7500.0,28521.65,6110.724308390023,224,0,3,False,False,True
2,31,4119,18.0,12,1131.14,11987.241038228825,1644.75,175,3,2,False,True,False
17,64,6456,32.40158319378901,10,1090.63,2965.45,6110.724308390023,229,0,2,False,False,True
0,47,4904,32.40158319378901,12,3646.99,11987.241038228825,6110.724308390023,182,0,3,False,True,False
0,37,8708,32.40158319378901,12,1200.0,3208.16,6110.724308390023,215,2,2,False,True,False
0,29,7400,32.0,12,4568.0,2767.54,175.04,233,2,3,False,False,True
0,32,4233,34.0,12,3800.0,10049.23,7855.84,200,0,3,False,True,False
0,29,3840,32.40158319378901,12,2920.0,4040.0,26045.76,211,0,2,False,False,True
2,38,7217,32.40158319378901,12,1520.8,1250.0,2877.87,179,2,2,False,True,False
1,39,4751,32.40158319378901,12,8000.0,11987.241038228825,6110.724308390023,200,0,3,False,True,False
2,54,4325,112.0,0,18000.0,121543.4,22889.24,204,1,3,False,False,True
0,28,6456,1.0,8,2100.0,994.67,6110.724308390023,195,0,3,False,True,False
0,39,4874,32.40158319378901,12,1500.0,11987.241038228825,6110.724308390023,196,0,2,False,False,True
0,31,4052,51.0,12,7189.0,45488.0,7437.5,238,1,3,False,False,True
0,40,8070,35.0,0,25389.0,7726.98,1476.0,172,0,3,True,False,False
2,35,3868,16.0,12,2214.48,5400.0,3711.45,182,0,2,False,True,False
4,26,3321,58.0,5,2000.0,63511.7,6110.724308390023,162,0,3,False,True,False
0,26,3656,21.0,12,3500.0,5620.0,15338.77,232,0,3,False,False,True
0,40,4021,120.0,12,4000.0,25050.0,6110.724308390023,202,0,3,False,True,False
0,26,4144,18.0,12,2100.0,2900.0,934.8,189,0,3,False,True,False
25,36,3857,23.0,9,1166.72,3295.0,6110.724308390023,177,0,2,False,True,False
0,35,7217,46.0,12,9000.0,20280.88,3489.45,216,2,3,False,False,True
0,47,6456,20.0,12,2100.0,685.9,6110.724308390023,169,1,2,False,True,False
85,47,12879,26.0,2,3750.0,11987.241038228825,14982.3,224,0,3,False,True,False
0,32,4721,40.0,12,2100.0,8230.99,672.64,200,0,3,False,True,False
0,26,4205,32.40158319378901,12,3000.0,11987.241038228825,6110.724308390023,194,0,3,False,True,False
4,42,10961,83.0,12,6031.26,9379.45,16362.9,204,2,3,False,False,True
0,22,3687,20.0,12,2100.0,1700.0,0.73,195,0,3,False,True,False
0,53,15587,5.0,0,6763.0,11987.241038228825,6110.724308390023,213,0,3,False,False,True
6,33,6578,32.40158319378901,12,2000.0,1062.93,6110.724308390023,188,0,3,False,True,False
0,29,3718,14.0,12,851.38,500.0,1157.18,173,0,2,False,True,False
0,45,6821,79.0,12,8300.0,10613.65,6110.724308390023,223,0,3,False,False,True
0,29,4813,9.0,12,2708.44,1435.75,1081.46,201,0,3,False,True,False
0,33,5421,32.40158319378901,12,800.0,2230.0,3894.59,187,1,2,False,True,False
0,39,8953,21.0,0,9055.0,121335.08,1857.24,202,0,3,False,True,False
0,33,6274,89.0,12,5500.0,16717.84,6110.724308390023,219,1,3,False,False,True
0,35,3878,32.40158319378901,12,772.37,4951.25,1064.52,196,1,2,False,True,False
0,47,5725,32.40158319378901,12,5000.0,1183.26,6110.724308390023,236,2,3,False,False,True
0,33,6882,41.0,12,2100.0,902.08,892.93,233,0,3,False,True,False
0,46,10018,32.40158319378901,12,2300.0,11987.241038228825,16939.44,197,0,2,False,True,False
5,41,5513,100.0,12,11755.0,36740.0,1677.43,201,0,3,False,False,True
0,30,4105,25.0,12,1999.34,3250.0,9177.64,180,0,2,False,True,False
0,50,6456,27.0,12,6600.0,2153.12,6110.724308390023,216,0,2,False,True,False
0,26,4205,32.40158319378901,12,4000.0,28446.46,57094.38,213,1,3,False,True,False
0,43,4721,66.0,12,2500.0,8483.32,2765.2,217,1,3,False,True,False
10,38,7035,32.40158319378901,12,3800.0,338.39,409.41,194,1,2,False,True,False
0,59,6000,51.0,12,2400.0,763.94,1050.53,207,0,2,False,False,True
0,33,4995,9.0,8,5000.0,4150.0,3052.74,195,0,3,False,True,False
1,58,12665,87.0,11,3400.0,12506.58,8077.0,238,0,3,False,False,True
0,34,4539,24.0,12,1858.37,2600.0,1289.19,200,0,3,True,False,False
0,49,7857,30.0,0,5946.0,21110.66,6110.724308390023,207,0,3,False,True,False
0,48,7704,39.0,12,1673.0,11987.241038228825,8389.61,185,0,2,False,True,False
0,42,5513,47.0,12,2400.0,7727.78,1061.2,216,0,2,False,False,True
0,41,6274,38.0,12,4000.0,4466.02,3495.14,197,0,2,False,True,False
0,37,4995,32.40158319378901,12,2000.0,11987.241038228825,6110.724308390023,209,0,3,False,False,True
7,27,4904,32.40158319378901,6,2500.0,11987.241038228825,3899.78,169,0,3,False,True,False
15,23,3637,32.40158319378901,12,1473.77,4040.0,3450.82,180,1,2,False,True,False
0,61,6090,59.0,6,2100.0,14360.0,6110.724308390023,218,0,3,False,False,True
0,30,3868,41.0,12,2300.0,17640.3,13665.95,211,0,2,False,True,False
1,30,3976,18.0,12,1036.9,4085.95,1188.86,213,0,2,False,False,True
2,42,6640,92.0,12,12021.0,12929.51,3942.57,217,2,3,False,False,True
27,56,6243,110.0,0,3392.0,41466.98,56989.35,238,1,3,False,False,True
2,31,4598,32.40158319378901,12,1000.0,1895.76,1861.76,168,0,2,False,True,False
0,35,4935,74.0,12,4815.0,29517.65,2938.41,235,0,3,False,False,True
2,65,3595,48.0,12,5000.0,2000.0,28704.66,238,0,3,False,False,True
3,49,14218,32.40158319378901,12,2400.0,11987.241038228825,6110.724308390023,183,0,2,False,True,False
2,37,5144,83.0,12,4346.45,7000.0,4582.34,202,0,3,False,True,False
0,45,8313,86.0,0,19800.0,38186.13,6110.724308390023,204,1,3,False,False,True
0,29,3836,56.0,12,1793.44,11987.241038228825,16571.26,192,0,2,False,True,False
0,49,13061,100.0,0,2760.0,42826.51,696.77,209,1,3,False,False,True
0,29,5482,28.0,12,2500.0,8614.3,179.68,212,1,3,False,True,False
0,27,5574,29.0,12,700.0,15886.57,127.33,204,0,3,False,True,False
0,50,10534,103.0,12,4201.52,49672.2,9283.59,216,1,2,False,False,True
0,36,5360,32.40158319378901,12,7600.0,8394.65,6110.724308390023,202,1,3,False,True,False
0,24,3899,32.40158319378901,12,2500.0,11987.241038228825,6110.724308390023,181,0,3,False,True,False
0,43,11388,32.40158319378901,12,1200.0,383.17,2248.7,183,0,3,False,True,False
20,49,4205,64.0,0,9000.0,33225.0,5226.08,205,0,3,False,True,False
0,33,5421,60.0,12,4700.0,18281.69,2759.98,223,0,3,False,False,True
1,28,6206,32.40158319378901,12,1062.02,5855.88,546.19,175,0,2,False,True,False
